profile,x,y,z,psi_sq_target,sigma_sq,long_count,freq_long,first_event_count,hist_first,in_mask
P3_two_bump,3,22,2,0.000000,0.000000,458,0.076333,0,0.000000,0
P3_two_bump,3,22,3,0.000000,0.000000,463,0.077167,0,0.000000,0
P3_two_bump,3,22,4,0.000001,0.000001,468,0.078000,0,0.000000,0
P3_two_bump,3,22,5,0.000002,0.000002,487,0.081167,0,0.000000,0
P3_two_bump,3,22,6,0.000005,0.000007,539,0.089833,0,0.000000,0
P3_two_bump,3,22,7,0.000013,0.000017,526,0.087667,0,0.000000,0
P3_two_bump,3,22,8,0.000026,0.000035,598,0.099667,0,0.000000,0
P3_two_bump,3,22,9,0.000045,0.000061,574,0.095667,0,0.000000,0
P3_two_bump,3,22,10,0.000068,0.000090,586,0.097667,0,0.000000,0
P3_two_bump,3,22,11,0.000086,0.000115,584,0.097333,0,0.000000,0
P3_two_bump,3,22,12,0.000093,0.000124,565,0.094167,0,0.000000,0
P3_two_bump,3,22,13,0.000086,0.000115,564,0.094000,0,0.000000,0
P3_two_bump,3,22,14,0.000068,0.000090,584,0.097333,0,0.000000,0
P3_two_bump,3,22,15,0.000045,0.000061,602,0.100333,0,0.000000,0
P3_two_bump,3,22,16,0.000026,0.000035,572,0.095333,0,0.000000,0
P3_two_bump,3,22,17,0.000013,0.000017,582,0.097000,0,0.000000,0
P3_two_bump,3,22,18,0.000005,0.000007,528,0.088000,0,0.000000,0
P3_two_bump,3,22,19,0.000002,0.000002,507,0.084500,0,0.000000,0
P3_two_bump,3,22,20,0.000001,0.000001,511,0.085167,0,0.000000,0
P3_two_bump,3,22,21,0.000000,0.000000,449,0.074833,0,0.000000,0
P3_two_bump,3,22,22,0.000000,0.000000,439,0.073167,0,0.000000,0
P3_two_bump,3,22,23,0.000000,0.000000,451,0.075167,0,0.000000,0
P3_two_bump,3,23,0,0.000000,0.000000,439,0.073167,0,0.000000,0
P3_two_bump,3,23,1,0.000000,0.000000,424,0.070667,0,0.000000,0
P3_two_bump,3,23,2,0.000000,0.000000,449,0.074833,0,0.000000,0
P3_two_bump,3,23,3,0.000000,0.000000,436,0.072667,0,0.000000,0
P3_two_bump,3,23,4,0.000000,0.000000,474,0.079000,0,0.000000,0
P3_two_bump,3,23,5,0.000000,0.000000,511,0.085167,0,0.000000,0
P3_two_bump,3,23,6,0.000001,0.000001,536,0.089333,0,0.000000,0
P3_two_bump,3,23,7,0.000002,0.000003,551,0.091833,0,0.000000,0
P3_two_bump,3,23,8,0.000005,0.000006,574,0.095667,0,0.000000,0
P3_two_bump,3,23,9,0.000008,0.000011,588,0.098000,0,0.000000,0
P3_two_bump,3,23,10,0.000013,0.000017,570,0.095000,0,0.000000,0
P3_two_bump,3,23,11,0.000016,0.000021,586,0.097667,0,0.000000,0
P3_two_bump,3,23,12,0.000017,0.000023,547,0.091167,0,0.000000,0
P3_two_bump,3,23,13,0.000016,0.000021,585,0.097500,0,0.000000,0
P3_two_bump,3,23,14,0.000013,0.000017,565,0.094167,0,0.000000,0
P3_two_bump,3,23,15,0.000008,0.000011,583,0.097167,0,0.000000,0
P3_two_bump,3,23,16,0.000005,0.000006,592,0.098667,0,0.000000,0
P3_two_bump,3,23,17,0.000002,0.000003,570,0.095000,0,0.000000,0
P3_two_bump,3,23,18,0.000001,0.000001,570,0.095000,0,0.000000,0
P3_two_bump,3,23,19,0.000000,0.000000,517,0.086167,0,0.000000,0
P3_two_bump,3,23,20,0.000000,0.000000,462,0.077000,0,0.000000,0
P3_two_bump,3,23,21,0.000000,0.000000,448,0.074667,0,0.000000,0
P3_two_bump,3,23,22,0.000000,0.000000,426,0.071000,0,0.000000,0
P3_two_bump,3,23,23,0.000000,0.000000,420,0.070000,0,0.000000,0
P3_two_bump,4,0,0,0.000000,0.000000,384,0.064000,0,0.000000,0
P3_two_bump,4,0,1,0.000000,0.000000,427,0.071167,0,0.000000,0
P3_two_bump,4,0,2,0.000000,0.000000,432,0.072000,0,0.000000,0
P3_two_bump,4,0,3,0.000000,0.000000,439,0.073167,0,0.000000,0
P3_two_bump,4,0,4,0.000000,0.000000,518,0.086333,0,0.000000,0
P3_two_bump,4,0,5,0.000000,0.000000,495,0.082500,0,0.000000,0
P3_two_bump,4,0,6,0.000000,0.000000,522,0.087000,0,0.000000,0
P3_two_bump,4,0,7,0.000001,0.000001,564,0.094000,0,0.000000,0
P3_two_bump,4,0,8,0.000001,0.000002,566,0.094333,0,0.000000,0
P3_two_bump,4,0,9,0.000002,0.000003,592,0.098667,0,0.000000,0
P3_two_bump,4,0,10,0.000004,0.000005,597,0.099500,0,0.000000,0
P3_two_bump,4,0,11,0.000004,0.000006,594,0.099000,0,0.000000,0
P3_two_bump,4,0,12,0.000005,0.000006,596,0.099333,0,0.000000,0
P3_two_bump,4,0,13,0.000004,0.000006,582,0.097000,0,0.000000,0
P3_two_bump,4,0,14,0.000004,0.000005,578,0.096333,0,0.000000,0
P3_two_bump,4,0,15,0.000002,0.000003,575,0.095833,0,0.000000,0
P3_two_bump,4,0,16,0.000001,0.000002,568,0.094667,0,0.000000,0
P3_two_bump,4,0,17,0.000001,0.000001,584,0.097333,0,0.000000,0
P3_two_bump,4,0,18,0.000000,0.000000,538,0.089667,0,0.000000,0
P3_two_bump,4,0,19,0.000000,0.000000,503,0.083833,0,0.000000,0
P3_two_bump,4,0,20,0.000000,0.000000,451,0.075167,0,0.000000,0
P3_two_bump,4,0,21,0.000000,0.000000,429,0.071500,0,0.000000,0
P3_two_bump,4,0,22,0.000000,0.000000,429,0.071500,0,0.000000,0
P3_two_bump,4,0,23,0.000000,0.000000,404,0.067333,0,0.000000,0
P3_two_bump,4,1,0,0.000000,0.000000,408,0.068000,0,0.000000,0
P3_two_bump,4,1,1,0.000000,0.000000,430,0.071667,0,0.000000,0
P3_two_bump,4,1,2,0.000000,0.000000,432,0.072000,0,0.000000,0
P3_two_bump,4,1,3,0.000000,0.000000,434,0.072333,0,0.000000,0
P3_two_bump,4,1,4,0.000000,0.000000,485,0.080833,0,0.000000,0
P3_two_bump,4,1,5,0.000001,0.000001,534,0.089000,0,0.000000,0
P3_two_bump,4,1,6,0.000002,0.000002,551,0.091833,0,0.000000,0
P3_two_bump,4,1,7,0.000004,0.000005,539,0.089833,0,0.000000,0
P3_two_bump,4,1,8,0.000008,0.000011,573,0.095500,0,0.000000,0
P3_two_bump,4,1,9,0.000015,0.000020,589,0.098167,0,0.000000,0
P3_two_bump,4,1,10,0.000022,0.000029,583,0.097167,0,0.000000,0
P3_two_bump,4,1,11,0.000028,0.000037,583,0.097167,0,0.000000,0
P3_two_bump,4,1,12,0.000030,0.000041,566,0.094333,0,0.000000,0
P3_two_bump,4,1,13,0.000028,0.000037,593,0.098833,0,0.000000,0
P3_two_bump,4,1,14,0.000022,0.000029,560,0.093333,0,0.000000,0
P3_two_bump,4,1,15,0.000015,0.000020,580,0.096667,0,0.000000,0
P3_two_bump,4,1,16,0.000008,0.000011,611,0.101833,0,0.000000,0
P3_two_bump,4,1,17,0.000004,0.000005,553,0.092167,0,0.000000,0
P3_two_bump,4,1,18,0.000002,0.000002,531,0.088500,0,0.000000,0
P3_two_bump,4,1,19,0.000001,0.000001,512,0.085333,0,0.000000,0
P3_two_bump,4,1,20,0.000000,0.000000,470,0.078333,0,0.000000,0
P3_two_bump,4,1,21,0.000000,0.000000,410,0.068333,0,0.000000,0
P3_two_bump,4,1,22,0.000000,0.000000,415,0.069167,0,0.000000,0
P3_two_bump,4,1,23,0.000000,0.000000,432,0.072000,0,0.000000,0
P3_two_bump,4,2,0,0.000000,0.000000,444,0.074000,0,0.000000,0
P3_two_bump,4,2,1,0.000000,0.000000,420,0.070000,0,0.000000,0
P3_two_bump,4,2,2,0.000000,0.000000,445,0.074167,0,0.000000,0
P3_two_bump,4,2,3,0.000000,0.000000,462,0.077000,0,0.000000,0
P3_two_bump,4,2,4,0.000001,0.000001,478,0.079667,0,0.000000,0
P3_two_bump,4,2,5,0.000003,0.000004,514,0.085667,0,0.000000,0
P3_two_bump,4,2,6,0.000009,0.000012,540,0.090000,0,0.000000,0
P3_two_bump,4,2,7,0.000022,0.000029,544,0.090667,0,0.000000,0
P3_two_bump,4,2,8,0.000045,0.000061,574,0.095667,0,0.000000,0
P3_two_bump,4,2,9,0.000079,0.000106,557,0.092833,0,0.000000,0
P3_two_bump,4,2,10,0.000119,0.000158,579,0.096500,0,0.000000,0
P3_two_bump,4,2,11,0.000151,0.000201,576,0.096000,0,0.000000,0
P3_two_bump,4,2,12,0.000163,0.000218,565,0.094167,0,0.000000,0
P3_two_bump,4,2,13,0.000151,0.000201,596,0.099333,0,0.000000,0
P3_two_bump,4,2,14,0.000119,0.000158,575,0.095833,0,0.000000,0
P3_two_bump,4,2,15,0.000079,0.000106,608,0.101333,0,0.000000,0
P3_two_bump,4,2,16,0.000045,0.000061,580,0.096667,0,0.000000,0
P3_two_bump,4,2,17,0.000022,0.000029,578,0.096333,0,0.000000,0
P3_two_bump,4,2,18,0.000009,0.000012,563,0.093833,0,0.000000,0
P3_two_bump,4,2,19,0.000003,0.000004,506,0.084333,0,0.000000,0
P3_two_bump,4,2,20,0.000001,0.000001,508,0.084667,0,0.000000,0
P3_two_bump,4,2,21,0.000000,0.000000,462,0.077000,0,0.000000,0
P3_two_bump,4,2,22,0.000000,0.000000,454,0.075667,0,0.000000,0
P3_two_bump,4,2,23,0.000000,0.000000,445,0.074167,0,0.000000,0
P3_two_bump,4,3,0,0.000000,0.000000,439,0.073167,0,0.000000,0
P3_two_bump,4,3,1,0.000000,0.000000,470,0.078333,0,0.000000,0
P3_two_bump,4,3,2,0.000000,0.000000,453,0.075500,0,0.000000,0
P3_two_bump,4,3,3,0.000001,0.000002,484,0.080667,0,0.000000,0
P3_two_bump,4,3,4,0.000004,0.000006,480,0.080000,0,0.000000,0
P3_two_bump,4,3,5,0.000015,0.000020,546,0.091000,0,0.000000,0
P3_two_bump,4,3,6,0.000042,0.000056,549,0.091500,0,0.000000,0
P3_two_bump,4,3,7,0.000101,0.000135,592,0.098667,0,0.000000,0
P3_two_bump,4,3,8,0.000208,0.000277,594,0.099000,0,0.000000,0
P3_two_bump,4,3,9,0.000363,0.000484,604,0.100667,0,0.000000,0
P3_two_bump,4,3,10,0.000542,0.000723,582,0.097000,0,0.000000,0
P3_two_bump,4,3,11,0.000689,0.000919,588,0.098000,0,0.000000,0
P3_two_bump,4,3,12,0.000747,0.000995,589,0.098167,0,0.000000,0
P3_two_bump,4,3,13,0.000689,0.000919,603,0.100500,0,0.000000,0
P3_two_bump,4,3,14,0.000542,0.000723,578,0.096333,0,0.000000,0
P3_two_bump,4,3,15,0.000363,0.000484,616,0.102667,0,0.000000,0
P3_two_bump,4,3,16,0.000208,0.000277,582,0.097000,0,0.000000,0
P3_two_bump,4,3,17,0.000101,0.000135,569,0.094833,0,0.000000,0
P3_two_bump,4,3,18,0.000042,0.000056,543,0.090500,0,0.000000,0
P3_two_bump,4,3,19,0.000015,0.000020,537,0.089500,0,0.000000,0
P3_two_bump,4,3,20,0.000004,0.000006,504,0.084000,0,0.000000,0
P3_two_bump,4,3,21,0.000001,0.000002,484,0.080667,0,0.000000,0
P3_two_bump,4,3,22,0.000000,0.000000,465,0.077500,0,0.000000,0
P3_two_bump,4,3,23,0.000000,0.000000,444,0.074000,0,0.000000,0
P3_two_bump,4,4,0,0.000000,0.000000,493,0.082167,0,0.000000,0
P3_two_bump,4,4,1,0.000000,0.000000,477,0.079500,0,0.000000,0
P3_two_bump,4,4,2,0.000001,0.000001,464,0.077333,0,0.000000,0
P3_two_bump,4,4,3,0.000004,0.000006,514,0.085667,0,0.000000,0
P3_two_bump,4,4,4,0.000017,0.000023,519,0.086500,0,0.000000,0
P3_two_bump,4,4,5,0.000058,0.000077,518,0.086333,0,0.000000,0
P3_two_bump,4,4,6,0.000163,0.000218,564,0.094000,0,0.000000,0
P3_two_bump,4,4,7,0.000394,0.000525,563,0.093833,0,0.000000,0
P3_two_bump,4,4,8,0.000809,0.001078,601,0.100167,0,0.000000,0
P3_two_bump,4,4,9,0.001416,0.001887,575,0.095833,0,0.000000,0
P3_two_bump,4,4,10,0.002113,0.002816,589,0.098167,0,0.000000,0
P3_two_bump,4,4,11,0.002686,0.003580,560,0.093333,0,0.000000,0
P3_two_bump,4,4,12,0.002909,0.003878,584,0.097333,0,0.000000,0
P3_two_bump,4,4,13,0.002686,0.003580,596,0.099333,0,0.000000,0
P3_two_bump,4,4,14,0.002113,0.002816,585,0.097500,0,0.000000,0
P3_two_bump,4,4,15,0.001416,0.001887,591,0.098500,0,0.000000,0
P3_two_bump,4,4,16,0.000809,0.001078,555,0.092500,0,0.000000,0
P3_two_bump,4,4,17,0.000394,0.000525,559,0.093167,0,0.000000,0
P3_two_bump,4,4,18,0.000163,0.000218,544,0.090667,0,0.000000,0
P3_two_bump,4,4,19,0.000058,0.000077,509,0.084833,0,0.000000,0
P3_two_bump,4,4,20,0.000017,0.000023,511,0.085167,0,0.000000,0
P3_two_bump,4,4,21,0.000004,0.000006,493,0.082167,0,0.000000,0
P3_two_bump,4,4,22,0.000001,0.000001,475,0.079167,0,0.000000,0
P3_two_bump,4,4,23,0.000000,0.000000,493,0.082167,0,0.000000,0
P3_two_bump,4,5,0,0.000000,0.000000,502,0.083667,0,0.000000,0
P3_two_bump,4,5,1,0.000001,0.000001,496,0.082667,0,0.000000,0
P3_two_bump,4,5,2,0.000003,0.000004,518,0.086333,0,0.000000,0
P3_two_bump,4,5,3,0.000015,0.000020,556,0.092667,0,0.000000,0
P3_two_bump,4,5,4,0.000058,0.000077,523,0.087167,0,0.000000,0
P3_two_bump,4,5,5,0.000192,0.000255,534,0.089000,0,0.000000,0
P3_two_bump,4,5,6,0.000542,0.000723,552,0.092000,0,0.000000,0
P3_two_bump,4,5,7,0.001307,0.001742,567,0.094500,0,0.000000,0
P3_two_bump,4,5,8,0.002686,0.003580,602,0.100333,0,0.000000,0
P3_two_bump,4,5,9,0.004702,0.006267,560,0.093333,0,0.000000,0
P3_two_bump,4,5,10,0.007014,0.009349,577,0.096167,0,0.000000,0
P3_two_bump,4,5,11,0.008916,0.011884,544,0.090667,0,0.000000,0
P3_two_bump,4,5,12,0.009659,0.012874,561,0.093500,0,0.000000,0
P3_two_bump,4,5,13,0.008916,0.011884,553,0.092167,0,0.000000,0
P3_two_bump,4,5,14,0.007014,0.009349,561,0.093500,0,0.000000,0
P3_two_bump,4,5,15,0.004702,0.006267,555,0.092500,0,0.000000,0
P3_two_bump,4,5,16,0.002686,0.003580,570,0.095000,0,0.000000,0
P3_two_bump,4,5,17,0.001307,0.001742,589,0.098167,0,0.000000,0
P3_two_bump,4,5,18,0.000542,0.000723,551,0.091833,0,0.000000,0
P3_two_bump,4,5,19,0.000192,0.000255,563,0.093833,0,0.000000,0
P3_two_bump,4,5,20,0.000058,0.000077,504,0.084000,0,0.000000,0
P3_two_bump,4,5,21,0.000015,0.000020,517,0.086167,0,0.000000,0
P3_two_bump,4,5,22,0.000003,0.000004,515,0.085833,0,0.000000,0
P3_two_bump,4,5,23,0.000001,0.000001,509,0.084833,0,0.000000,0
P3_two_bump,4,6,0,0.000000,0.000000,553,0.092167,0,0.000000,0
P3_two_bump,4,6,1,0.000002,0.000002,546,0.091000,0,0.000000,0
P3_two_bump,4,6,2,0.000009,0.000012,559,0.093167,0,0.000000,0
P3_two_bump,4,6,3,0.000042,0.000056,538,0.089667,0,0.000000,0
P3_two_bump,4,6,4,0.000163,0.000218,528,0.088000,0,0.000000,0
P3_two_bump,4,6,5,0.000542,0.000723,531,0.088500,0,0.000000,0
P3_two_bump,4,6,6,0.001534,0.002045,570,0.095000,0,0.000000,0
P3_two_bump,4,6,7,0.003698,0.004929,589,0.098167,0,0.000000,0
P3_two_bump,4,6,8,0.007598,0.010127,552,0.092000,0,0.000000,0
P3_two_bump,4,6,9,0.013302,0.017730,534,0.089000,0,0.000000,1
P3_two_bump,4,6,10,0.019844,0.026449,531,0.088500,0,0.000000,1
P3_two_bump,4,6,11,0.025226,0.033624,517,0.086167,0,0.000000,1
P3_two_bump,4,6,12,0.027327,0.036424,531,0.088500,0,0.000000,1
P3_two_bump,4,6,13,0.025226,0.033624,520,0.086667,0,0.000000,1
P3_two_bump,4,6,14,0.019844,0.026449,528,0.088000,0,0.000000,1
P3_two_bump,4,6,15,0.013302,0.017730,557,0.092833,0,0.000000,1
P3_two_bump,4,6,16,0.007598,0.010127,578,0.096333,0,0.000000,0
P3_two_bump,4,6,17,0.003698,0.004929,596,0.099333,0,0.000000,0
P3_two_bump,4,6,18,0.001534,0.002045,558,0.093000,0,0.000000,0
P3_two_bump,4,6,19,0.000542,0.000723,570,0.095000,0,0.000000,0
P3_two_bump,4,6,20,0.000163,0.000218,535,0.089167,0,0.000000,0
P3_two_bump,4,6,21,0.000042,0.000056,520,0.086667,0,0.000000,0
P3_two_bump,4,6,22,0.000009,0.000012,524,0.087333,0,0.000000,0
P3_two_bump,4,6,23,0.000002,0.000002,528,0.088000,0,0.000000,0
P3_two_bump,4,7,0,0.000001,0.000001,587,0.097833,0,0.000000,0
P3_two_bump,4,7,1,0.000004,0.000005,591,0.098500,0,0.000000,0
P3_two_bump,4,7,2,0.000022,0.000029,584,0.097333,0,0.000000,0
P3_two_bump,4,7,3,0.000101,0.000135,560,0.093333,0,0.000000,0
P3_two_bump,4,7,4,0.000394,0.000525,537,0.089500,0,0.000000,0
P3_two_bump,4,7,5,0.001307,0.001742,538,0.089667,0,0.000000,0
P3_two_bump,4,7,6,0.003698,0.004929,586,0.097667,0,0.000000,0
P3_two_bump,4,7,7,0.008916,0.011884,554,0.092333,0,0.000000,0
P3_two_bump,4,7,8,0.018318,0.024416,529,0.088167,0,0.000000,1
P3_two_bump,4,7,9,0.032069,0.042744,533,0.088833,0,0.000000,1
P3_two_bump,4,7,10,0.047841,0.063767,509,0.084833,0,0.000000,1
P3_two_bump,4,7,11,0.060818,0.081063,476,0.079333,0,0.000000,1
P3_two_bump,4,7,12,0.065883,0.087815,482,0.080333,0,0.000000,1
P3_two_bump,4,7,13,0.060818,0.081063,520,0.086667,0,0.000000,1
P3_two_bump,4,7,14,0.047841,0.063767,515,0.085833,0,0.000000,1
P3_two_bump,4,7,15,0.032069,0.042744,520,0.086667,0,0.000000,1
P3_two_bump,4,7,16,0.018318,0.024416,515,0.085833,0,0.000000,1
P3_two_bump,4,7,17,0.008916,0.011884,554,0.092333,0,0.000000,0
P3_two_bump,4,7,18,0.003698,0.004929,553,0.092167,0,0.000000,0
P3_two_bump,4,7,19,0.001307,0.001742,567,0.094500,0,0.000000,0
P3_two_bump,4,7,20,0.000394,0.000525,570,0.095000,0,0.000000,0
P3_two_bump,4,7,21,0.000101,0.000135,580,0.096667,0,0.000000,0
P3_two_bump,4,7,22,0.000022,0.000029,589,0.098167,0,0.000000,0
P3_two_bump,4,7,23,0.000004,0.000005,543,0.090500,0,0.000000,0
P3_two_bump,4,8,0,0.000001,0.000002,574,0.095667,0,0.000000,0
P3_two_bump,4,8,1,0.000008,0.000011,574,0.095667,0,0.000000,0
P3_two_bump,4,8,2,0.000045,0.000061,568,0.094667,0,0.000000,0
P3_two_bump,4,8,3,0.000208,0.000277,564,0.094000,0,0.000000,0
P3_two_bump,4,8,4,0.000809,0.001078,550,0.091667,0,0.000000,0
P3_two_bump,4,8,5,0.002686,0.003580,572,0.095333,0,0.000000,0
P3_two_bump,4,8,6,0.007598,0.010127,554,0.092333,0,0.000000,0
P3_two_bump,4,8,7,0.018318,0.024416,546,0.091000,0,0.000000,1
P3_two_bump,4,8,8,0.037633,0.050161,533,0.088833,0,0.000000,1
P3_two_bump,4,8,9,0.065883,0.087815,509,0.084833,0,0.000000,1
P3_two_bump,4,8,10,0.098286,0.131004,486,0.081000,0,0.000000,1
P3_two_bump,4,8,11,0.124946,0.166539,471,0.078500,0,0.000000,1
P3_two_bump,4,8,12,0.135353,0.180410,468,0.078000,0,0.000000,1
P3_two_bump,4,8,13,0.124946,0.166539,485,0.080833,0,0.000000,1
P3_two_bump,4,8,14,0.098286,0.131004,474,0.079000,0,0.000000,1
P3_two_bump,4,8,15,0.065883,0.087815,482,0.080333,0,0.000000,1
P3_two_bump,4,8,16,0.037633,0.050161,509,0.084833,0,0.000000,1
P3_two_bump,4,8,17,0.018318,0.024416,564,0.094000,0,0.000000,1
P3_two_bump,4,8,18,0.007598,0.010127,562,0.093667,0,0.000000,0
P3_two_bump,4,8,19,0.002686,0.003580,589,0.098167,0,0.000000,0
P3_two_bump,4,8,20,0.000809,0.001078,589,0.098167,0,0.000000,0
P3_two_bump,4,8,21,0.000208,0.000277,570,0.095000,0,0.000000,0
P3_two_bump,4,8,22,0.000045,0.000061,575,0.095833,0,0.000000,0
P3_two_bump,4,8,23,0.000008,0.000011,585,0.097500,0,0.000000,0
P3_two_bump,4,9,0,0.000002,0.000003,582,0.097000,0,0.000000,0
P3_two_bump,4,9,1,0.000015,0.000020,575,0.095833,0,0.000000,0
P3_two_bump,4,9,2,0.000079,0.000106,612,0.102000,0,0.000000,0
P3_two_bump,4,9,3,0.000363,0.000484,570,0.095000,0,0.000000,0
P3_two_bump,4,9,4,0.001416,0.001887,565,0.094167,0,0.000000,0
P3_two_bump,4,9,5,0.004702,0.006267,559,0.093167,0,0.000000,0
P3_two_bump,4,9,6,0.013302,0.017730,548,0.091333,0,0.000000,1
P3_two_bump,4,9,7,0.032069,0.042744,529,0.088167,0,0.000000,1
P3_two_bump,4,9,8,0.065883,0.087815,527,0.087833,0,0.000000,1
P3_two_bump,4,9,9,0.115340,0.153735,480,0.080000,0,0.000000,1
P3_two_bump,4,9,10,0.172067,0.229346,453,0.075500,0,0.000000,1
P3_two_bump,4,9,11,0.218740,0.291556,448,0.074667,0,0.000000,1
P3_two_bump,4,9,12,0.236958,0.315838,454,0.075667,0,0.000000,1
P3_two_bump,4,9,13,0.218740,0.291556,455,0.075833,0,0.000000,1
P3_two_bump,4,9,14,0.172067,0.229346,470,0.078333,0,0.000000,1
P3_two_bump,4,9,15,0.115340,0.153735,459,0.076500,0,0.000000,1
P3_two_bump,4,9,16,0.065883,0.087815,502,0.083667,0,0.000000,1
P3_two_bump,4,9,17,0.032069,0.042744,526,0.087667,0,0.000000,1
P3_two_bump,4,9,18,0.013302,0.017730,548,0.091333,0,0.000000,1
P3_two_bump,4,9,19,0.004702,0.006267,578,0.096333,0,0.000000,0
P3_two_bump,4,9,20,0.001416,0.001887,611,0.101833,0,0.000000,0
P3_two_bump,4,9,21,0.000363,0.000484,569,0.094833,0,0.000000,0
P3_two_bump,4,9,22,0.000079,0.000106,568,0.094667,0,0.000000,0
P3_two_bump,4,9,23,0.000015,0.000020,597,0.099500,0,0.000000,0
P3_two_bump,4,10,0,0.000004,0.000005,575,0.095833,0,0.000000,0
P3_two_bump,4,10,1,0.000022,0.000029,589,0.098167,0,0.000000,0
P3_two_bump,4,10,2,0.000119,0.000158,590,0.098333,0,0.000000,0
P3_two_bump,4,10,3,0.000542,0.000723,586,0.097667,0,0.000000,0
P3_two_bump,4,10,4,0.002113,0.002816,588,0.098000,0,0.000000,0
P3_two_bump,4,10,5,0.007014,0.009349,574,0.095667,0,0.000000,0
P3_two_bump,4,10,6,0.019844,0.026449,544,0.090667,0,0.000000,1
P3_two_bump,4,10,7,0.047841,0.063767,522,0.087000,0,0.000000,1
P3_two_bump,4,10,8,0.098286,0.131004,506,0.084333,0,0.000000,1
P3_two_bump,4,10,9,0.172067,0.229346,448,0.074667,0,0.000000,1
P3_two_bump,4,10,10,0.256694,0.342144,433,0.072167,0,0.000000,1
P3_two_bump,4,10,11,0.326322,0.434950,415,0.069167,0,0.000000,1
P3_two_bump,4,10,12,0.353500,0.471175,420,0.070000,0,0.000000,1
P3_two_bump,4,10,13,0.326322,0.434950,422,0.070333,0,0.000000,1
P3_two_bump,4,10,14,0.256694,0.342144,434,0.072333,0,0.000000,1
P3_two_bump,4,10,15,0.172067,0.229346,450,0.075000,0,0.000000,1
P3_two_bump,4,10,16,0.098286,0.131004,497,0.082833,0,0.000000,1
P3_two_bump,4,10,17,0.047841,0.063767,520,0.086667,0,0.000000,1
P3_two_bump,4,10,18,0.019844,0.026449,549,0.091500,0,0.000000,1
P3_two_bump,4,10,19,0.007014,0.009349,553,0.092167,0,0.000000,0
P3_two_bump,4,10,20,0.002113,0.002816,592,0.098667,0,0.000000,0
P3_two_bump,4,10,21,0.000542,0.000723,571,0.095167,0,0.000000,0
P3_two_bump,4,10,22,0.000119,0.000158,598,0.099667,0,0.000000,0
P3_two_bump,4,10,23,0.000022,0.000029,584,0.097333,0,0.000000,0
P3_two_bump,4,11,0,0.000004,0.000006,572,0.095333,0,0.000000,0
P3_two_bump,4,11,1,0.000028,0.000037,550,0.091667,0,0.000000,0
P3_two_bump,4,11,2,0.000151,0.000201,574,0.095667,0,0.000000,0
P3_two_bump,4,11,3,0.000689,0.000919,540,0.090000,0,0.000000,0
P3_two_bump,4,11,4,0.002686,0.003580,580,0.096667,0,0.000000,0
P3_two_bump,4,11,5,0.008916,0.011884,557,0.092833,0,0.000000,0
P3_two_bump,4,11,6,0.025226,0.033624,568,0.094667,0,0.000000,1
P3_two_bump,4,11,7,0.060818,0.081063,507,0.084500,0,0.000000,1
P3_two_bump,4,11,8,0.124946,0.166539,466,0.077667,0,0.000000,1
P3_two_bump,4,11,9,0.218740,0.291556,453,0.075500,0,0.000000,1
P3_two_bump,4,11,10,0.326322,0.434950,430,0.071667,0,0.000000,1
P3_two_bump,4,11,11,0.414836,0.552929,400,0.066667,0,0.000000,1
P3_two_bump,4,11,12,0.449387,0.598981,400,0.066667,1,0.010000,1
P3_two_bump,4,11,13,0.414836,0.552929,424,0.070667,0,0.000000,1
P3_two_bump,4,11,14,0.326322,0.434950,436,0.072667,0,0.000000,1
P3_two_bump,4,11,15,0.218740,0.291556,433,0.072167,0,0.000000,1
P3_two_bump,4,11,16,0.124946,0.166539,499,0.083167,0,0.000000,1
P3_two_bump,4,11,17,0.060818,0.081063,518,0.086333,0,0.000000,1
P3_two_bump,4,11,18,0.025226,0.033624,549,0.091500,0,0.000000,1
P3_two_bump,4,11,19,0.008916,0.011884,572,0.095333,0,0.000000,0
P3_two_bump,4,11,20,0.002686,0.003580,606,0.101000,0,0.000000,0
P3_two_bump,4,11,21,0.000689,0.000919,553,0.092167,0,0.000000,0
P3_two_bump,4,11,22,0.000151,0.000201,580,0.096667,0,0.000000,0
P3_two_bump,4,11,23,0.000028,0.000037,559,0.093167,0,0.000000,0
P3_two_bump,4,12,0,0.000005,0.000006,568,0.094667,0,0.000000,0
P3_two_bump,4,12,1,0.000030,0.000041,563,0.093833,0,0.000000,0
P3_two_bump,4,12,2,0.000163,0.000218,593,0.098833,0,0.000000,0
P3_two_bump,4,12,3,0.000747,0.000995,580,0.096667,0,0.000000,0
P3_two_bump,4,12,4,0.002909,0.003878,574,0.095667,0,0.000000,0
P3_two_bump,4,12,5,0.009659,0.012874,566,0.094333,0,0.000000,0
P3_two_bump,4,12,6,0.027327,0.036424,550,0.091667,0,0.000000,1
P3_two_bump,4,12,7,0.065883,0.087815,517,0.086167,0,0.000000,1
P3_two_bump,4,12,8,0.135353,0.180410,471,0.078500,0,0.000000,1
P3_two_bump,4,12,9,0.236958,0.315838,463,0.077167,0,0.000000,1
P3_two_bump,4,12,10,0.353500,0.471175,419,0.069833,0,0.000000,1
P3_two_bump,4,12,11,0.449387,0.598981,408,0.068000,0,0.000000,1
P3_two_bump,4,12,12,0.486815,0.648869,400,0.066667,0,0.000000,1
P3_two_bump,4,12,13,0.449387,0.598981,421,0.070167,0,0.000000,1
