snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
36,0.183426,0.000233912,0.00753452,-0.000111079,0.0351013,0.000244141,2.86602,0.000982314,0.0400256,-0.000239343,8.33613,0.00195312
37,0.187394,0.000238676,0.00732581,-0.000120626,0.0367058,0.000244141,2.92992,0.00109126,0.0415059,-0.000394871,8.72234,0.00195312
38,0.0269665,0.000223432,0.00775426,-0.000109904,0.000942502,0.000244141,0.360709,0.00106105,0.0416552,-0.000408281,0.146886,0.00195312
39,0.0266468,0.000226976,0.00740916,-0.000106261,0.000916699,0.000244141,0.358232,0.00100961,0.038048,-0.000319453,0.143733,0.00195312
40,0.0267493,0.000231229,0.00758554,-0.00011169,0.000911862,0.000244141,0.358528,0.000984902,0.0429382,-0.000354026,0.142024,0.00195312
41,0.0258756,0.000231194,0.0072033,-0.00011206,0.000854385,0.000244141,0.346428,0.0010909,0.0353456,-0.000443585,0.133466,0.00195312
42,0.0262173,0.000242842,0.00756182,-0.000113822,0.000884291,0.000244141,0.351992,0.00100249,0.0425109,-0.000328046,0.138978,0.00195312
43,0.0263381,0.000231945,0.00744233,-0.000108086,0.000888589,0.000244141,0.35238,0.00101697,0.0361448,-0.000257272,0.139153,0.00195312
44,0.0271016,0.000235153,0.00755931,-0.000104844,0.000933442,0.000244141,0.364204,0.000993846,0.0388104,-0.000288227,0.145509,0.00195312
45,0.0271557,0.000237568,0.00765022,-0.000112811,0.000943724,0.000244141,0.363784,0.000987477,0.0404623,-0.000322261,0.149062,0.00195312
46,0.0263121,0.000245662,0.00741156,-0.000123668,0.000884115,0.000244141,0.351802,0.00108922,0.0389076,-0.000455762,0.138903,0.00195312
47,0.0250202,0.000236316,0.00728479,-0.000118057,0.000793874,0.000244141,0.332453,0.000982839,0.0347008,-0.000331797,0.122754,0.00195312
48,0.0252424,0.000230602,0.00742482,-0.000113004,0.000823498,0.000244141,0.336053,0.000973271,0.0397716,-0.000281862,0.12816,0.00195312
